114,11121,11293,false
115,4044,4362,false
116,5256,5737,false
117,8434,9024,false
118,5063,5149,false
119,4571,4995,false
120,8429,9134,false
121,8763,9497,false
122,10793,11530,false
123,6761,7510,false
124,6280,6791,false
125,3850,4098,false
126,6173,6917,false
127,11957,427,false
128,7662,7681,false
129,428,661,false
130,8473,8980,false
131,7723,8221,false
132,9989,10242,false
133,9200,9352,false
134,7723,8458,false
135,4059,4192,false
136,9245,10004,false
137,2435,2841,false
138,1499,1579,false
139,9148,9482,false
140,11739,12096,false
141,4095,4443,false
142,6604,6837,false
143,2290,2696,false
144,1535,1579,false
145,8667,8873,false
146,4850,5580,false
147,7405,8135,false
148,11775,12206,false
149,6410,6657,false
150,2589,3338,false
151,4329,4889,false
152,3547,3938,false
153,8992,9484,false
154,1524,1991,false
155,3583,3960,false
156,2285,3020,false
157,4028,4361,false
158,9531,10016,false
159,551,1292,false
160,1339,1817,false
161,10857,11618,false
162,6619,7107,false
163,1435,1672,false
164,6655,7080,false
165,937,1392,false
166,2329,2826,false
167,10887,11640,false
168,4412,4637,false
169,11835,304,false
170,6755,7471,false
171,7169,7680,false
172,3572,3646,false
173,6644,6941,false
174,11708,11871,false
175,3035,3426,false
176,11013,11266,false
177,136,780,false
178,3448,3937,false
179,8703,8784,false
180,3516,3633,false
181,827,1328,false
182,3071,3134,false
183,1565,2314,false
184,7211,7721,false
185,9081,9584,false
186,3815,4553,false
187,7785,8546,false
188,279,788,false
189,5767,6498,false
190,1160,1802,false
191,9158,9566,false
192,5386,5893,false
193,9808,10505,false
194,7211,7941,false
195,8568,8705,false
196,5595,5813,false
197,4216,4874,false
198,3245,3733,false
199,9155,9405,false
200,2523,2914,false
201,2011,2402,false
202,11360,12110,false
203,8636,9128,false
204,11611,11808,false
205,49,526,false
206,2424,2622,false
207,6960,7449,false
208,12128,42,false
209,3623,4105,false
210,2047,2492,false
211,1303,1804,false
212,10105,10556,false
213,8254,8989,false
214,5631,5952,false
215,6062,6520,false
216,10182,10360,false
217,6588,6950,false
218,7304,8000,false
219,7197,7956,false
220,4527,4962,false
221,450,700,false
222,8365,9008,false
223,8998,9495,false
224,582,1073,false
225,6206,6692,false
226,8333,8740,false
227,9729,10240,false
228,8765,9265,false
229,4346,4984,false
230,963,1066,false
231,4478,4670,false
232,6317,6717,false
233,11497,11847,false
234,8545,8759,false
235,1474,1851,false
236,6285,6787,false
237,10933,11529,false
238,2110,2609,false
239,4499,4749,false
240,8241,8987,false
241,137,844,false
242,3213,3852,false
243,5691,6193,false
244,4961,5182,false
245,2221,2709,false
246,3899,4099,false
247,7141,7628,false
248,2189,2599,false
249,4600,4657,false
250,2985,3425,false
251,6375,7093,false
252,4189,4647,false
253,3995,4163,false
254,10613,11072,false
255,8423,8812,false
256,1161,1904,false
257,11580,11828,false
258,11182,11384,false
259,10669,10811,false
260,5033,5261,false
261,5103,5473,false
262,6293,6711,false
263,292,526,false
264,433,578,false
265,9258,10013,false
266,3121,3888,false
267,8749,9508,false
268,5169,5664,false
269,3303,3720,false
270,3055,3221,false
271,2008,2401,false
272,1886,2097,false
273,4579,4876,false
274,10609,10847,false
275,10281,10784,false
276,3111,3863,false
277,7434,7681,false
278,5984,6183,false
279,4923,5159,false
280,10345,11104,false
281,10032,10501,false
282,891,1316,false
283,3497,3633,false
284,10421,10823,false
285,5545,5703,false
286,9041,9537,false
287,11241,11373,false
288,3626,4357,false
289,12153,321,false
290,10022,10272,false
291,9331,9764,false
292,4467,4976,false
293,1725,2197,false
294,3567,4034,false
295,3340,3586,false
296,115,514,false
297,3387,3849,false
298,2828,3074,false
299,1457,1963,false
300,9683,9789,false
301,11835,313,false
302,2875,3337,false
303,11693,12140,false
304,608,1345,false
305,12095,27,false
306,5080,5388,false
307,6569,6939,false
308,276,777,false
309,1964,2087,false
310,10592,10804,false
311,3388,3593,false
312,2971,3192,false
313,1721,2473,false
314,9859,10311,false
315,4015,4511,false
316,6639,6764,false
317,6412,6656,false
318,6793,7522,false
319,4485,4958,false
320,1912,2316,false
321,2928,3181,false
322,4797,5435,false
323,11129,11273,false
324,6939,7436,false
325,10811,11267,false
326,8131,8341,false
327,6121,6459,false
328,5531,6015,false
329,8231,8735,false
330,508,828,false
331,2030,2363,false
332,9103,9535,false
333,11768,12111,false
334,4793,5488,false
335,4186,4912,false
336,969,1139,false
337,1491,1934,false
338,6555,6758,false
339,11357,12052,false
340,150,632,false
341,3834,4320,false
342,6950,7447,false
343,4397,4887,false
344,472,621,false
345,9284,9783,false
346,14,521,false
347,6512,7010,false
348,4657,5424,false
349,8617,9025,false
350,7217,7965,false
351,3032,3501,false
352,4650,5399,false
353,12272,188,false
354,3081,3587,false
355,1840,2327,false
356,5169,5908,false
357,7210,7974,false
358,1343,1815,false
359,11116,11331,false
360,6128,6616,false
361,6494,6966,false
362,8687,9098,false
363,7618,7716,false
364,11747,12220,false
365,4419,4900,false
366,943,1092,false
367,2097,2864,false
368,5041,5162,false
369,7741,8460,false
370,8885,9529,false
371,11352,12064,false
372,11587,11777,false
373,7305,7811,false
374,9107,9243,false
375,70,515,false
376,1585,2090,false
377,1337,1578,false
378,11525,11776,false
379,9492,9744,false
380,2498,2696,false
381,11635,12059,false
382,451,605,false
383,2839,3075,false
384,8165,8507,false
385,9724,9928,false
386,4430,4929,false
387,1986,2185,false
388,7460,7963,false
389,9905,10623,false
390,8603,8819,false
391,4723,5412,false
392,5075,5553,false
393,6713,7195,false
394,2609,3333,false
395,11679,11878,false
396,4088,4170,false
397,9882,10292,false
398,1051,1812,false
399,9366,9746,false
400,7010,7444,false
401,6333,6836,false
402,7676,7788,false
403,3443,3677,false
404,7318,7725,false
405,1300,1550,false
406,10617,11071,false
407,9740,10241,false
408,3651,4107,false
409,5558,5801,false
410,8739,9230,false
411,12070,14,false
412,5920,6423,false
413,9119,9286,false
414,5441,5633,false
415,5235,5731,false
416,2602,3083,false
417,8875,9548,false
418,8560,9062,false
419,1532,1724,false
420,9520,9728,false
421,5587,5917,false
422,11904,66,false
423,4067,4445,false
424,3010,3421,false
425,10691,11087,false
426,8664,8989,false
427,7640,8017,false
428,379,579,false
429,7182,7692,false
430,10664,10884,false
431,3562,3672,false
432,3461,3907,false
433,7126,7356,false
434,4927,5433,false
435,2340,2587,false
436,11953,2,false
437,4676,5147,false
438,995,1174,false
439,600,1038,false
440,2481,2836,false
441,4921,5396,false
442,1212,1606,false
443,5936,6186,false
444,9002,9230,false
445,1987,2486,false
446,11989,96,false
447,6594,7069,false
448,6281,6788,false
449,6720,7472,false
450,3068,3072,false
451,5628,5926,false
452,347,835,false
453,9048,9282,false
454,1868,2369,false
455,8542,8777,false
456,2163,2574,false
457,773,1026,false
458,12130,265,false
459,5668,6171,false
460,10339,11028,false
461,5270,5693,false
462,3845,4096,false
463,8381,9076,false
464,883,1120,false
465,3955,4465,false
466,6420,6916,false
467,7046,7543,false
468,6972,7182,false
469,927,1371,false
470,2748,3445,false
471,7646,7756,false
472,11952,316,false
473,3501,3999,false
474,10525,10753,false
475,5763,6158,false
476,6795,7234,false
477,901,1289,false
478,7547,7680,false
479,12086,9,false
480,2515,2630,false
481,6332,6997,false
482,8377,8868,false
483,11833,3,false
484,3011,3441,false
485,9865,10544,false
486,3973,4137,false
487,5592,6069,false
488,2367,2864,false
489,3113,3595,false
490,7817,8568,false
491,4201,4635,false
492,7625,7963,false
493,5687,6448,false
494,6679,7170,false
495,3933,4357,false
496,5915,6158,false
497,4277,4884,false
498,7264,7974,false
499,602,1340,false
500,504,736,false
501,11203,11653,false
502,2935,3177,false
503,10011,10256,false
504,8686,9129,false
505,10440,11176,false
506,813,1033,false
507,11354,11840,false
508,7808,8496,false
509,10851,11565,false
510,7515,7990,false
511,7401,7737,false
512,11037,11275,false
513,9830,10258,false
514,5116,5134,false
515,3207,3973,false
516,8720,9218,false
517,1840,2075,false
518,93,835,false
519,2324,2574,false
520,4758,5190,false
521,11056,11264,false
522,1455,1911,false
523,11637,12036,false
524,11046,11525,false
525,3957,4416,false
526,4526,4622,false
527,5740,6210,false
528,846,1027,false
529,8904,9312,false
530,8034,8471,false
531,6523,7003,false
532,10252,10752,false
533,10316,11035,false
534,586,1091,false
535,10022,10240,false
536,3038,3333,false
537,6867,7433,false
538,3253,4013,false
539,5571,5677,false
540,3953,4155,false
541,890,1112,false
542,5452,5663,false
543,5424,5667,false
544,4191,4678,false
545,2021,2198,false
546,9563,10038,false
547,2520,3026,false
548,2626,3392,false
549,6601,6671,false
550,2939,3131,false
551,12166,67,false
552,5495,5990,false
553,6146,6656,false
554,10377,10854,false
555,1347,1550,false
556,2014,2062,false
557,7484,7940,false
558,483,948,false
559,5059,5226,false
560,4940,5134,false
561,6240,6670,false
562,4912,5122,false
563,8881,9481,false
564,6491,6928,false
565,9532,9785,false
566,5216,5917,false
567,1285,1538,false
568,4528,4983,false
569,5930,6409,false
570,10523,11012,false
571,7052,7288,false
572,11142,11584,false
573,7277,7996,false
574,7597,7819,false
575,8241,8722,false
576,3625,4128,false
577,8021,8234,false
578,11068,11323,false
579,9673,10082,false
580,1395,1632,false
581,1439,1883,false
582,3689,4448,false
583,6972,7177,false
584,5093,5467,false
585,8716,9225,false
586,1413,1801,false
587,701,1114,false
588,9908,10342,false
589,7599,7936,false
590,7418,7703,false
591,5976,6460,false
592,3719,4167,false
593,88,523,false
594,861,1325,false
595,6673,7171,false
596,10534,11008,false
597,11359,12092,false
598,2236,2562,false
599,1002,1347,false
600,2118,2825,false
601,1358,1852,false
602,10775,11540,false
603,5353,5705,false
604,11139,11552,false
605,8780,9219,false
606,1098,1545,false
607,3167,3845,false
608,323,512,false
609,8841,9309,false
610,1402,1539,false
611,3765,4479,false
612,8987,9477,false
613,9587,9792,false
614,4274,4714,false
615,7107,7261,false
616,5112,5385,false
617,3904,4148,false
618,10368,11099,false
619,4014,4473,false
620,261,513,false
621,963,1460,false
622,5090,5436,false
623,7235,7695,false
624,4622,5129,false
625,8806,9306,false
626,3504,3643,false
627,10417,10767,false
628,7651,7857,false
629,3679,4155,false
630,7953,8206,false
631,2499,2876,false
632,7256,7941,false
633,11915,371,false
634,3017,3476,false
635,6775,7491,false
636,11344,12032,false
637,1213,1629,false
638,9440,9988,false
639,1603,2352,false
640,11799,11,false
641,7884,8380,false
642,3406,3616,false
643,8998,9227,false
644,3936,4415,false
645,9565,10044,false
646,11641,12123,false
647,5086,5551,false
648,5370,5826,false
649,6601,6806,false
650,8832,9216,false
651,3655,4372,false
652,2680,3104,false
653,7429,7939,false
654,4073,4540,false
655,349,797,false
656,11987,389,false
657,11791,0,false
658,3424,3636,false
659,2019,2423,false
660,816,1035,false
661,4342,4832,false
662,4835,5502,false
663,2669,3143,false
664,3961,4384,false
665,8881,9589,false
666,6264,6676,false
667,8917,9645,false
668,3643,4097,false
669,373,806,false
670,3948,4195,false
671,1624,2062,false
672,9058,9257,false
673,10929,11265,false
674,1373,1859,false
675,1797,2050,false
676,8262,9014,false
677,7539,7789,false
678,8128,8524,false
679,9321,10069,false
680,2144,2569,false
681,11715,11953,false
682,7071,7557,false
683,8496,8964,false
684,2395,2563,false
685,10453,11025,false
686,1907,2313,false
687,548,1024,false
688,11164,11363,false
689,6004,6253,false
690,1951,2364,false
691,5074,5523,false
692,5280,5648,false
693,573,1065,false
694,3064,3561,false
695,8567,9020,false
696,9751,10500,false
697,3903,4381,false
698,10115,10556,false
699,3455,3919,false
700,3716,4400,false
701,11549,12049,false
702,11568,12037,false
703,2653,3124,false
704,1129,1626,false
705,2627,3131,false
706,6573,7005,false
707,8677,8843,false
708,8181,8686,false
709,11980,429,false
710,5832,6153,false
711,2505,2648,false
712,2883,3391,false
713,1159,1837,false
714,11558,12035,false
715,9351,10116,false
716,3749,4390,false
717,4674,5123,false
718,4132,4610,false
719,6575,6737,false
720,1285,1536,false
721,4704,5213,false
722,11013,11264,false
723,9477,9987,false
724,11885,41,false
725,1205,1909,false
726,4955,5187,false
727,8680,9045,false
728,8298,8960,false
729,7258,7964,false
730,4157,4873,false
731,9837,10581,false
732,7392,7985,false
733,5603,5809,false
734,1344,1577,false
735,7469,7702,false
736,8175,8674,false
737,6713,7179,false
738,6394,6934,false
739,8206,8965,false
740,3860,4112,false
741,5208,5650,false
742,105,567,false
743,135,795,false
744,8670,8908,false
745,10956,11401,false
746,11547,11798,false
747,620,1083,false
748,1119,1797,false
749,4924,5381,false
750,10176,10496,false
751,261,512,false
752,11065,11558,false
753,7122,7517,false
754,181,649,false
755,12271,320,false
756,7013,7168,false
757,5065,5491,false
758,11392,11798,false
759,9017,9248,false
760,5644,6147,false
761,1717,2168,false
762,6648,6788,false
763,10263,11011,false
764,8957,9568,false
765,430,795,false
766,8157,8658,false
767,4296,4728,false
768,2821,3073,false
769,4273,4717,false
770,5535,5708,false
771,10861,11618,false
772,10229,10627,false
773,8258,8744,false
774,59,806,false
775,5037,5509,false
776,10404,11036,false
777,8764,9268,false
778,6237,6954,false
779,4250,4617,false
780,11995,95,false
781,1856,2057,false
782,1456,1966,false
783,6949,7429,false
784,10467,11057,false
785,9593,10012,false
786,9275,10033,false
787,9580,9750,false
788,7032,7488,false
789,9091,9535,false
790,6776,7227,false
791,2931,3171,false
792,3357,3585,false
793,640,1358,false
794,1056,1812,false
795,10774,11524,false
796,2479,2975,false
797,8571,8963,false
798,8813,9551,false
799,4114,4611,false
800,11654,12059,false
801,3376,3869,false
802,432,866,false
803,2949,3366,false
804,4108,4869,false
805,7928,8649,false
806,4172,4909,false
807,9348,9750,false
808,2032,2430,false
809,4233,4931,false
810,7702,8194,false
811,7899,8288,false
812,2451,2650,false
813,1376,1824,false
814,9152,9381,false
815,8539,8988,false
816,12095,32,false
817,9009,9492,false
818,9712,9947,false
819,7263,7963,false
820,352,822,false
821,11247,11580,false
822,5769,6211,false
823,10192,10644,false
824,9959,10628,false
825,6627,6783,false
826,8425,8726,false
827,7600,7999,false
828,4942,5421,false
829,1616,2051,false
830,10587,10774,false
831,1095,1537,false
832,3888,4379,false
833,11403,12073,false
834,11605,11825,false
835,4682,5443,false
836,1987,2141,false
837,5915,6405,false
838,10971,11520,false
839,5734,6234,false
840,4198,4619,false
841,7096,7572,false
842,71,569,false
843,9199,9660,false
844,2115,2861,false
845,10451,11216,false
846,866,1076,false
847,7977,8457,false
848,9181,9385,false
849,8508,8726,false
850,4957,5454,false
851,7502,7729,false
852,7946,8201,false
853,9504,10011,false
854,8623,8987,false
855,2883,3108,false
856,692,1401,false
857,489,982,false
858,6368,6879,false
859,6445,6679,false
860,1960,2136,false
861,12042,1,false
862,2894,3133,false
863,3203,3878,false
864,10047,10255,false
865,12049,16,false
866,10983,11287,false
867,2634,3127,false
868,3355,3600,false
869,12218,177,false
870,1083,1821,false
871,6467,6721,false
872,1840,2309,false
873,7953,8195,false
874,11991,154,false
875,10025,10513,false
876,1388,1830,false
877,10652,11035,false
878,10501,11011,false
879,8122,8285,false
880,9926,10553,false
881,12271,18,false
882,12,772,false
883,9916,10601,false
884,9296,9777,false
885,76,828,false
886,5098,5194,false
887,1343,1572,false
888,7895,8259,false
889,3784,4390,false
890,6709,7200,false
891,9023,9217,false
892,3180,3602,false
893,5498,5926,false
894,137,853,false
895,1276,1597,false
896,3117,3596,false
897,5556,5760,false
898,4224,4608,false
899,11651,11865,false
900,11428,11863,false
901,2938,3409,false
902,4981,5131,false
903,10403,11040,false
904,9667,9994,false
905,3529,3660,false
906,5809,6478,false
907,4273,5037,false
908,4977,5469,false
909,9640,10001,false
910,10170,10280,false
911,8175,8675,false
912,10300,10755,false
913,3721,4450,false
914,10809,11279,false
915,9001,9501,false
916,11441,12110,false
917,6218,6703,false
918,9520,9758,false
919,6522,6912,false
920,8280,8753,false
921,4649,5120,false
922,5493,5986,false
923,11537,12035,false
924,5808,6155,false
925,10627,10777,false
926,4713,5161,false
927,4272,4743,false
928,535,1300,false
929,3867,4356,false
930,1520,1667,false
931,8119,8515,false
932,8970,9216,false
933,3533,3686,false
934,2021,2419,false
935,8977,9476,false
936,1468,1973,false
937,9959,10648,false
938,7873,8453,false
939,3878,4352,false
940,283,527,false
941,8563,8793,false
942,6493,6968,false
943,4869,5121,false
944,4789,5544,false
945,4928,5405,false
946,10197,10499,false
947,10349,11116,false
948,12025,102,false
949,7769,8493,false
950,11145,11525,false
951,2463,2571,false
952,12278,294,false
953,8922,9606,false
954,2909,3103,false
955,8515,8734,false
956,5942,6144,false
957,689,1193,false
958,5689,6185,false
959,3050,3471,false
960,1312,1819,false
961,4119,4884,false
962,7520,7767,false
963,3393,3894,false
964,8526,8759,false
965,6249,6916,false
966,8266,8728,false
967,1104,1581,false
968,9173,9532,false
969,6279,6996,false
970,2437,2560,false
971,6405,6659,false
972,6325,6665,false
973,12254,128,false
974,8014,8203,false
975,5424,5892,false
976,3641,4111,false
977,1401,1873,false
978,8541,8774,false
979,9949,10688,false
980,5414,5888,false
981,3466,3938,false
982,10741,11048,false
983,5655,6420,false
984,3764,4273,false
985,10168,10524,false
986,1993,2138,false
987,11998,177,false
988,5104,5156,false
989,4369,4609,false
990,6640,6732,false
991,9823,10545,false
992,2933,3187,false
993,2989,3107,false
994,10262,10763,false
995,7710,8192,false
996,8565,8804,false
997,9783,10262,false
998,7239,7735,false
999,11468,12064,false
1000,6019,6432,false
1001,3487,3997,false
1002,5181,5647,false
1003,3243,3749,false
1004,9355,9803,false
1005,1997,2349,false
1006,2929,3430,false
1007,9557,9752,false
1008,3357,3844,false
1009,5251,5905,false
1010,6044,6224,false
1011,5893,6145,false
1012,1567,2059,false
1013,5605,5836,false
1014,5945,6429,false
1015,3370,3840,false
1016,1935,2397,false
1017,11577,11779,false
1018,5557,5993,false
1019,11517,11833,false
1020,5059,5175,false
1021,6448,6692,false
1022,6696,7444,false
1023,6438,6669,false
1024,1857,2048,false
1025,9239,9747,false
1026,7664,7860,false
1027,10112,10523,false
1028,4508,4707,false
1029,2601,3088,false
1030,5403,5891,false
1031,10559,11014,false
1032,3607,4357,false
1033,5228,5916,false
1034,4893,5136,false
1035,4912,5138,false
1036,6180,6913,false
1037,11625,11801,false
1038,5937,6427,false
1039,2665,3090,false
1040,5132,5898,false
1041,2421,2821,false
1042,4902,5120,false
1043,6252,6700,false
1044,10537,11031,false
1045,12191,354,false
1046,9603,9829,false
1047,2741,3084,false
1048,3148,3599,false
1049,785,1025,false
1050,8621,8831,false
1051,12243,176,false
1052,6936,7169,false
1053,11427,11897,false
1054,924,1123,false
1055,310,773,false
1056,11155,11304,false
1057,7619,8085,false
1058,5257,5905,false
1059,9380,10048,false
1060,9791,10289,false
1061,10506,11011,false
1062,6074,6189,false
1063,9747,10513,false
1064,57,552,false
1065,572,1309,false
1066,1930,2417,false
1067,2089,2592,false
1068,5403,5656,false
1069,10900,11324,false
1070,5222,5702,false
1071,9747,10499,false
1072,9443,9941,false
1073,6061,6481,false
1074,4300,4644,false
1075,899,1328,false
1076,6722,7453,false
1077,7083,7472,false
1078,11651,12140,false
1079,2912,3072,false
1080,1318,1571,false
1081,4669,5414,false
1082,2631,3355,false
1083,920,1060,false
1084,354,771,false
1085,4739,5248,false
1086,2153,2612,false
1087,2937,3174,false
1088,6098,6601,false
1089,11180,11672,false
1090,5297,6028,false
1091,621,1085,false
1092,10489,11101,false
1093,180,796,false
1094,9620,9818,false
1095,8889,9604,false
1096,8561,8727,false
1097,3366,3857,false
1098,3996,4409,false
1099,817,1307,false
1100,6112,6605,false
1101,10878,11523,false
1102,5333,5732,false
1103,5474,5655,false
1104,470,534,false
1105,11373,12072,false
1106,6175,6941,false
1107,8233,8723,false
1108,7462,7704,false
1109,10742,10819,false
1110,10098,10528,false
1111,3200,3845,false
1112,219,534,false
1113,7000,7204,false
1114,1951,2183,false
1115,731,1132,false
1116,5093,5296,false
1117,8297,8805,false
1118,8149,8327,false
1119,8453,8963,false
1120,11117,11548,false
1121,7919,8373,false
1122,11968,413,false
1123,976,1069,false
1124,6895,7229,false
1125,5045,5430,false
1126,6834,7299,false
1127,2309,2561,false
1128,1361,1821,false
1129,9563,9791,false
1130,1834,2080,false
1131,11569,11799,false
1132,3011,3249,false
1133,2984,3426,false
1134,3248,3897,false
1135,9913,10602,false
1136,5827,6543,false
1137,7079,7223,false
1138,6465,6960,false
1139,7875,8512,false
1140,5177,5681,false
1141,1880,2119,false
1142,11286,11787,false
1143,5474,5651,false
1144,9987,10498,false
1145,7750,8251,false
1146,11233,11741,false
1147,10322,10759,false
1148,3837,4457,false
1149,9977,10681,false
1150,8287,8992,false
1151,11512,12159,false
1152,1481,1609,false
1153,8109,8596,false
1154,9427,10016,false
1155,3382,3624,false
1156,11286,12038,false
1157,11483,11924,false
1158,11044,11547,false
1159,8526,8707,false
1160,3644,4136,false
1161,10443,10829,false
1162,7451,7703,false
1163,6016,6259,false
1164,11583,12055,false
1165,7079,7276,false
1166,11561,12054,false
1167,8761,9231,false
1168,7875,8224,false
1169,6179,6667,false
1170,3971,4156,false
1171,4483,4663,false
1172,3992,4355,false
1173,10512,10765,false
1174,8544,8729,false
1175,12232,176,false
1176,8263,9000,false
1177,435,795,false
1178,9393,10090,false
1179,165,831,false
1180,5300,5733,false
1181,809,1055,false
1182,6663,7168,false
1183,8681,8896,false
1184,8575,8727,false
1185,5952,6429,false
1186,3129,3843,false
1187,11462,11881,false
1188,9489,9731,false
1189,5590,5695,false
1190,3426,3868,false
1191,12249,132,false
1192,11452,11834,false
1193,7305,7729,false
1194,6442,6685,false
1195,10360,11018,false
1196,2537,2659,false
1197,7451,7699,false
1198,5651,6160,false
1199,4205,4891,false
1200,4544,4716,false
1201,8370,8845,false
1202,9785,10245,false
1203,710,1423,false
1204,4653,5380,false
1205,8792,9477,false
1206,11074,11313,false
1207,64,561,false
1208,3889,4380,false
1209,8427,9072,false
1210,5651,6162,false
1211,3606,4362,false
1212,5510,5722,false
1213,9753,10513,false
1214,8360,8994,false
1215,6156,6918,false
1216,3252,3606,false
1217,260,771,false
1218,11980,390,false
1219,10143,10339,false
1220,11530,12035,false
1221,10346,10783,false
1222,11924,316,false
1223,8880,9529,false
1224,761,1345,false
1225,2431,2845,false
1226,5436,5891,false
1227,7270,7781,false
1228,3803,4369,false
1229,7462,7699,false
1230,2864,3332,false
1231,1418,1908,false
1232,11537,11783,false
1233,5881,6220,false
1234,6134,6144,false
1235,10195,10655,false
1236,1014,1205,false
1237,990,1427,false
1238,3462,3867,false
1239,3388,3881,false
1240,2226,2854,false
1241,10742,10916,false
1242,8244,8996,false
1243,2596,3328,false
1244,6110,6281,false
1245,2621,3095,false
1246,9849,10543,false
1247,4538,4945,false
1248,7699,8193,false
1249,9155,9577,false
1250,6823,7296,false
1251,3782,4535,false
1252,8643,8715,false
1253,7345,7770,false
1254,2691,3419,false
1255,4289,4639,false
1256,11706,12068,false
1257,5007,5259,false
1258,4929,5376,false
1259,9976,10567,false
1260,139,800,false
1261,3283,3772,false
1262,341,515,false
1263,4185,4643,false
1264,11853,256,false
1265,5023,5143,false
1266,3087,3850,false
1267,9087,9256,false
1268,5854,6427,false
1269,11899,23,false
1270,9276,10024,false
1271,10323,10789,false
1272,3045,3249,false
1273,6829,7522,false
1274,387,569,false
1275,8616,8966,false
1276,11479,12176,false
1277,2997,3345,false
1278,8852,9603,false
1279,537,1040,false
1280,9624,9751,false
1281,9869,10240,false
1282,8050,8291,false
1283,11759,12205,false
1284,7344,7780,false
1285,927,1178,false
1286,11188,11353,false
1287,1729,2216,false
1288,8103,8477,false
1289,9475,9986,false
1290,979,1042,false
1291,4779,5507,false
1292,12157,347,false
1293,1036,1536,false
1294,1673,2100,false
1295,11169,11351,false
1296,10254,11021,false
1297,1819,2324,false
1298,11598,11789,false
1299,6246,6941,false
1300,6438,6679,false
1301,5284,5920,false
1302,3484,3857,false
1303,9810,10512,false
1304,7478,7939,false
1305,10169,10636,false
1306,6141,6272,false
1307,211,633,false
1308,15,523,false
1309,9931,10556,false
1310,9173,9325,false
1311,2615,3333,false
1312,4026,4183,false
1313,11994,177,false
1314,3276,4023,false
1315,7225,7968,false
1316,3777,4430,false
1317,8496,8983,false
1318,2843,3331,false
1319,8486,8982,false
1320,12218,273,false
1321,8228,8963,false
1322,1100,1830,false
1323,895,1024,false
1324,10257,10756,false
1325,7522,7683,false
1326,11294,12042,false
1327,412,774,false
1328,12098,261,false
1329,5994,6498,false
1330,2668,3356,false
1331,204,660,false
1332,8253,8711,false
1333,981,1161,false
1334,8996,9500,false
1335,5635,6400,false
1336,10968,11733,false
1337,10000,10496,false
1338,9521,9733,false
1339,5347,5689,false
1340,2544,2605,false
1341,10096,10348,false
1342,902,1307,false
1343,2492,2897,false
1344,1664,2336,false
1345,313,791,false
1346,5524,5657,false
1347,11106,11359,false
1348,8781,9238,false
1349,10655,11124,false
1350,253,915,false
1351,5017,5508,false
1352,10881,11319,false
1353,6167,6670,false
1354,8827,9238,false
1355,10204,10624,false
1356,7348,7737,false
1357,1713,2128,false
1358,1749,2425,false
1359,9435,9820,false
1360,361,819,false
1361,2502,2591,false
1362,9104,9499,false
1363,3673,4126,false
1364,6047,6531,false
1365,3802,4565,false
1366,1126,1890,false
1367,1318,1796,false
1368,4847,5467,false
1369,5331,5753,false
1370,2959,3377,false
1371,4317,4966,false
1372,4536,4893,false
1373,3671,4151,false
1374,10112,10552,false
1375,4276,4906,false
1376,6815,7581,false
1377,2881,3094,false
1378,10017,10500,false
1379,9535,10042,false
1380,8323,9085,false
1381,3567,3918,false
1382,11002,11444,false
1383,6308,6668,false
1384,7705,8208,false
1385,6935,7428,false
