100114,848,True,UDP,523,False,2
100115,5362,True,UDP,688,True,2
100116,4923,True,TCP,756,True,2
100117,2434,True,TCP,83,True,2
100118,8076,True,HTTP,785,False,2
100119,4249,True,FTP,391,True,2
100120,5346,True,HTTP,204,True,2
100121,3522,True,FTP,823,False,2
100122,4129,True,HTTP,672,False,2
100123,1823,True,SSH,101,True,2
100124,4071,True,SSH,105,False,2
100125,8036,True,HTTP,656,True,2
100126,1392,True,SSH,520,True,2
100127,646,True,UDP,767,True,2
100128,2116,True,TCP,252,False,2
100129,7164,True,HTTP,633,False,2
100130,4583,True,FTP,596,True,2
100131,5928,True,FTP,811,False,2
100132,9423,True,HTTP,745,False,2
100133,9278,True,FTP,634,True,2
100134,153,True,HTTP,27,True,2
100135,6899,True,SSH,573,True,2
100136,7264,True,FTP,824,True,2
100137,9091,True,UDP,708,True,2
100138,8462,True,UDP,251,True,2
100139,900,True,UDP,188,False,2
100140,2655,True,UDP,246,False,2
100141,9782,True,SSH,955,True,2
100142,6691,True,HTTP,34,True,2
100143,6399,True,HTTP,253,False,2
100144,638,True,TCP,666,True,2
100145,9242,True,SSH,807,True,2
100146,3878,True,FTP,355,True,2
100147,7742,True,UDP,824,True,2
100148,9969,True,TCP,536,True,2
100149,6841,True,FTP,555,True,2
100150,6164,True,TCP,29,False,2
100151,6542,True,TCP,90,False,2
100152,9474,True,HTTP,570,False,2
100153,4201,True,SSH,472,True,2
100154,8285,True,TCP,84,True,2
100155,1790,True,TCP,267,False,2
100156,38,True,HTTP,136,True,2
100157,3251,True,FTP,717,True,2
100158,8638,True,TCP,133,False,2
100159,7964,True,HTTP,347,True,2
100160,9591,True,UDP,750,True,2
100161,1669,True,TCP,17,True,2
100162,2467,True,HTTP,887,False,2
100163,3742,True,SSH,666,True,2
100164,437,True,UDP,739,True,2
100165,4197,True,FTP,644,True,2
100166,9627,True,SSH,792,False,2
100167,7029,True,UDP,131,True,2
100168,3817,True,SSH,299,False,2
100169,927,True,UDP,424,False,2
100170,4407,True,TCP,928,False,2
100171,1882,True,HTTP,383,False,2
100172,373,True,FTP,215,False,2
100173,2890,True,TCP,451,True,2
100174,9107,True,UDP,539,True,2
100175,3060,True,HTTP,733,True,2
100176,6314,True,SSH,151,True,2
100177,6804,True,UDP,893,False,2
100178,7166,True,UDP,551,True,2
100179,8390,True,FTP,650,True,2
100180,1456,True,UDP,651,False,2
100181,6185,True,SSH,475,True,2
100182,888,True,UDP,980,True,2
100183,2844,True,SSH,995,False,2
100184,1415,True,TCP,385,False,2
100185,9052,True,HTTP,996,True,2
100186,4439,True,UDP,386,True,2
100187,6324,True,SSH,251,False,2
100188,7851,True,UDP,156,True,2
100189,5904,True,FTP,682,True,2
100190,8142,True,SSH,921,False,2
100191,5681,True,FTP,619,True,2
100192,766,True,TCP,112,False,2
100193,4510,True,TCP,938,True,2
100194,8934,True,SSH,956,False,2
100195,776,True,SSH,337,False,2
100196,3663,True,UDP,399,False,2
100197,1138,True,SSH,417,True,2
100198,4757,True,TCP,320,False,2
100199,8119,True,HTTP,996,True,2
100200,6041,True,TCP,387,True,2
100201,6451,True,SSH,386,True,2
100202,7787,True,SSH,791,True,2
100203,3353,True,FTP,384,True,2
100204,8811,True,SSH,678,True,2
100205,5795,True,HTTP,998,True,2
100206,9131,True,FTP,764,True,2
100207,5900,True,UDP,775,True,2
100208,7106,True,TCP,918,False,2
100209,7051,True,SSH,474,False,2
100210,1707,True,UDP,881,True,2
100211,9290,True,SSH,305,False,2
100212,3655,True,SSH,958,True,2
100213,2850,True,TCP,448,False,2
100214,1673,True,FTP,606,False,2
100215,4597,True,FTP,91,False,2
100216,3323,True,FTP,994,True,2
100217,6239,True,TCP,600,True,2
100218,1035,True,FTP,46,False,2
100219,4741,True,TCP,134,False,2
100220,6910,True,SSH,827,False,2
100221,114,True,HTTP,616,False,2
100222,6687,True,SSH,231,False,2
100223,491,True,HTTP,81,True,2
100224,8693,True,FTP,212,False,2
100225,8579,True,TCP,753,True,2
100226,9689,True,TCP,27,True,2
100227,1620,True,FTP,327,True,2
100228,8713,True,HTTP,955,False,2
100229,8204,True,FTP,394,True,2
100230,1592,True,HTTP,167,True,2
100231,2193,True,SSH,407,True,2
100232,6867,True,SSH,807,False,2
100233,9300,True,TCP,506,False,2
100234,3952,True,SSH,49,False,2
100235,8084,True,SSH,731,False,2
100236,236,True,SSH,594,True,2
100237,6941,True,SSH,992,False,2
100238,603,True,FTP,625,False,2
100239,236,False,TCP,76,True,2
100240,8405,True,HTTP,973,True,2
100241,4331,True,SSH,749,False,2
100242,9018,True,HTTP,283,True,2
100243,906,True,UDP,353,False,2
100244,5690,True,FTP,127,True,2
100245,2340,True,SSH,381,True,2
100246,4013,True,HTTP,572,True,2
100247,4651,True,TCP,957,True,2
100248,3507,True,TCP,640,True,2
100249,2196,True,SSH,211,True,2
100250,898,True,FTP,853,False,2
100251,8372,True,SSH,475,False,2
100252,2718,True,HTTP,94,False,2
100253,6537,True,HTTP,219,True,2
100254,3990,True,SSH,71,False,2
100255,4392,True,UDP,55,False,2
100256,3968,True,UDP,917,True,2
100257,6601,True,SSH,648,False,2
100258,5296,True,TCP,35,False,2
100259,5480,True,UDP,896,False,2
100260,9372,True,SSH,134,True,2
100261,9381,True,UDP,832,False,2
100262,3519,True,UDP,874,False,2
100263,3074,True,UDP,977,False,2
100264,9814,True,UDP,836,False,2
100265,1890,True,TCP,497,False,2
100266,7520,True,FTP,43,True,2
100267,6314,False,UDP,48,True,2
100268,6869,True,UDP,345,True,2
100269,9215,True,UDP,618,True,2
100270,2029,True,HTTP,938,False,2
100271,270,True,TCP,608,True,2
100272,4840,True,UDP,625,False,2
100273,8389,True,UDP,247,False,2
100274,7536,True,HTTP,60,True,2
100275,9706,True,UDP,465,True,2
100276,351,True,TCP,933,True,2
100277,942,True,HTTP,90,False,2
100278,9948,True,HTTP,38,False,2
100279,2685,True,HTTP,576,False,2
100280,6361,True,HTTP,483,False,2
100281,9045,True,UDP,93,True,2
100282,6492,True,UDP,55,True,2
100283,7893,True,SSH,295,True,2
100284,2395,True,FTP,895,False,2
100285,4277,True,UDP,403,True,2
100286,9788,True,FTP,355,False,2
100287,942,False,FTP,191,False,2
100288,8362,False,TCP,335,True,2
100289,3837,True,FTP,68,False,2
100290,7052,True,HTTP,659,True,2
100291,2424,True,SSH,25,True,2
100292,4943,True,FTP,203,True,2
100293,332,True,UDP,336,True,2
100294,4194,True,FTP,376,True,2
100295,7698,True,UDP,864,True,2
100296,2790,True,SSH,468,True,2
100297,4350,True,UDP,677,False,2
100298,9552,True,TCP,556,False,2
100299,1129,True,FTP,831,False,2
100300,9918,True,TCP,22,False,2
100301,1989,True,SSH,522,True,2
100302,9971,True,SSH,218,False,2
100303,2913,True,SSH,985,False,2
100304,7930,True,FTP,475,True,2
100305,4698,True,UDP,879,False,2
100306,4418,True,UDP,248,False,2
100307,9463,True,HTTP,406,True,2
100308,1089,True,HTTP,546,False,2
100309,243,True,FTP,247,True,2
100310,81,True,HTTP,128,False,2
100311,5786,True,UDP,816,False,2
100312,6131,True,TCP,696,False,2
100313,2488,True,TCP,298,False,2
100314,7581,True,FTP,856,True,2
100315,7860,True,HTTP,845,False,2
100316,6602,True,SSH,178,False,2
100317,9630,True,HTTP,649,True,2
100318,7114,True,FTP,231,True,2
100319,7541,True,HTTP,541,True,2
100320,5785,True,HTTP,191,False,2
100321,1704,True,UDP,753,True,2
100322,4173,True,HTTP,796,True,2
100323,9081,True,FTP,47,False,2
100324,638,False,UDP,657,True,2
100325,6534,True,SSH,875,False,2
100326,179,True,FTP,319,False,2
100327,1811,True,TCP,474,False,2
100328,2494,True,HTTP,631,False,2
100329,6731,True,UDP,587,True,2
100330,2968,True,SSH,505,False,2
100331,7824,True,SSH,72,False,2
100332,6909,True,TCP,834,False,2
100333,6537,False,SSH,989,True,2
100334,3591,True,SSH,34,True,2
100335,3743,True,HTTP,959,True,2
100336,4175,True,FTP,473,False,2
100337,6924,True,SSH,691,False,2
100338,5217,True,SSH,839,False,2
100339,6229,True,FTP,231,False,2
100340,4568,True,HTTP,584,True,2
100341,1880,True,HTTP,231,False,2
100342,7903,True,FTP,133,False,2
100343,7718,True,FTP,469,True,2
100344,8418,True,UDP,287,True,2
100345,9058,True,HTTP,276,False,2
100346,9515,True,HTTP,852,False,2
100347,7582,True,TCP,105,True,2
100348,3138,True,UDP,54,True,2
100349,8133,True,HTTP,170,False,2
100350,1010,True,TCP,327,False,2
100351,9001,True,TCP,208,False,2
100352,6313,True,FTP,835,False,2
100353,9248,True,FTP,579,True,2
100354,393,True,FTP,75,False,2
100355,8011,True,FTP,845,False,2
100356,3835,True,HTTP,535,True,2
100357,9786,True,TCP,208,True,2
100358,8415,True,TCP,192,False,2
100359,5333,True,TCP,254,True,2
100360,6443,True,TCP,229,False,2
100361,974,True,UDP,883,False,2
100362,8688,True,UDP,664,True,2
100363,3985,True,UDP,822,False,2
100364,3718,True,UDP,631,False,2
100365,2915,True,TCP,849,True,2
100366,5194,True,SSH,929,True,2
100367,7248,True,SSH,669,False,2
100368,6860,True,HTTP,506,False,2
100369,7849,True,SSH,791,False,2
100370,2615,True,SSH,479,False,2
100371,5464,True,UDP,179,True,2
100372,3294,True,UDP,330,True,2
100373,5496,True,FTP,725,True,2
100374,9711,True,UDP,148,False,2
100375,4236,True,UDP,505,False,2
100376,1445,True,TCP,483,True,2
100377,2445,True,TCP,551,True,2
100378,4333,True,SSH,862,False,2
100379,9569,True,TCP,597,True,2
100380,2098,True,HTTP,980,False,2
100381,2766,True,FTP,12,True,2
100382,4343,True,UDP,204,True,2
100383,2156,True,HTTP,586,True,2
100384,3632,True,UDP,784,True,2
100385,9673,True,SSH,384,True,2
100386,605,True,SSH,322,True,2
100387,834,True,TCP,611,False,2
100388,5371,True,TCP,848,True,2
100389,646,False,UDP,317,False,2
100390,6200,True,UDP,60,True,2
100391,1147,True,FTP,824,False,2
100392,3280,True,HTTP,284,True,2
100393,2117,True,UDP,991,False,2
100394,2219,True,FTP,367,False,2
100395,4411,True,HTTP,865,False,2
100396,4124,True,FTP,296,True,2
100397,9426,True,HTTP,298,True,2
100398,8275,True,FTP,519,True,2
100399,3884,True,SSH,911,False,2
100400,7395,True,HTTP,769,True,2
100401,8406,True,SSH,555,True,2
100402,643,True,HTTP,477,False,2
100403,4800,True,HTTP,183,True,2
100404,8591,True,TCP,499,False,2
100405,4025,True,SSH,409,False,2
100406,6413,True,SSH,409,False,2
100407,7340,True,SSH,539,True,2
100408,6926,True,SSH,160,True,2
100409,4484,True,UDP,130,True,2
100410,9570,True,SSH,421,True,2
100411,9947,True,TCP,767,True,2
100412,7762,True,SSH,682,False,2
100413,6737,True,SSH,790,True,2
100414,7437,True,TCP,865,False,2
100415,8728,True,UDP,560,True,2
100416,8609,True,UDP,829,True,2
100417,333,True,SSH,753,False,2
100418,4740,True,TCP,692,False,2
100419,305,True,HTTP,713,True,2
100420,6266,True,TCP,995,False,2
100421,3237,True,HTTP,149,True,2
100422,1254,True,SSH,701,True,2
100423,285,True,TCP,104,True,2
100424,8098,True,TCP,943,False,2
100425,216,True,UDP,490,True,2
100426,1113,True,SSH,704,True,2
100427,9603,True,TCP,293,True,2
100428,8650,True,FTP,367,False,2
100429,2960,True,FTP,845,True,2
100430,6112,True,FTP,764,True,2
100431,7185,True,HTTP,412,True,2
100432,7318,True,HTTP,809,True,2
100433,6454,True,HTTP,338,True,2
100434,9157,True,TCP,133,False,2
100435,7738,True,FTP,863,False,2
100436,1575,True,SSH,462,False,2
100437,722,True,UDP,704,False,2
100438,5822,True,UDP,497,False,2
100439,8533,True,HTTP,60,False,2
100440,4893,True,FTP,137,False,2
100441,5841,True,TCP,866,False,2
100442,2144,True,UDP,50,True,2
100443,4037,True,FTP,836,True,2
100444,4996,True,FTP,978,True,2
100445,3874,True,HTTP,183,True,2
100446,6362,True,UDP,579,True,2
100447,8222,True,UDP,932,False,2
100448,8387,True,TCP,801,False,2
100449,6542,False,SSH,725,False,2
100450,2308,True,FTP,942,True,2
100451,9220,True,SSH,927,True,2
100452,8181,True,UDP,775,False,2
100453,591,True,TCP,22,False,2
100454,5753,True,UDP,652,False,2
100455,9140,True,UDP,856,True,2
100456,4035,True,UDP,488,False,2
100457,5272,True,UDP,492,False,2
100458,6458,True,SSH,263,True,2
100459,6743,True,HTTP,715,True,2
100460,3368,True,UDP,770,True,2
100461,7695,True,FTP,300,False,2
100462,7129,True,UDP,105,False,2
100463,5480,False,FTP,592,False,2
100464,4411,False,UDP,800,False,2
100465,6916,True,HTTP,521,False,2
100466,1478,True,TCP,675,True,2
100467,4270,True,HTTP,781,False,2
100468,3465,True,HTTP,540,False,2
100469,8316,True,UDP,595,False,2
100470,3096,True,SSH,675,False,2
100471,877,True,TCP,365,False,2
100472,5070,True,FTP,400,True,2
100473,4671,True,FTP,404,False,2
100474,2898,True,HTTP,332,False,2
100475,3209,True,UDP,599,False,2
100476,7347,True,TCP,227,True,2
100477,1096,True,SSH,276,False,2
100478,3348,True,UDP,664,True,2
100479,574,True,HTTP,616,False,2
100480,8873,True,SSH,226,False,2
100481,6561,True,FTP,596,False,2
100482,739,True,SSH,517,False,2
100483,5652,True,FTP,792,False,2
100484,9569,False,TCP,123,False,2
100485,6517,True,TCP,453,False,2
100486,813,True,FTP,544,False,2
100487,2494,False,TCP,573,False,2
100488,1323,True,FTP,488,False,2
100489,4385,True,HTTP,464,True,2
100490,5171,False,SSH,781,True,2
100491,6758,True,TCP,864,True,2
100492,7912,True,SSH,19,True,2
100493,3725,True,FTP,762,True,2
100494,6614,True,SSH,463,True,2
100495,387,True,UDP,641,False,2
100496,3071,True,UDP,47,True,2
100497,8161,True,SSH,796,False,2
100498,4619,True,TCP,366,False,2
100499,4886,True,FTP,959,True,2
100500,4471,True,TCP,248,False,2
100501,2856,True,UDP,690,True,2
100502,4783,True,FTP,289,False,2
100503,9025,True,FTP,313,True,2
100504,3302,True,FTP,23,False,2
100505,9678,True,SSH,823,False,2
100506,8972,True,UDP,540,False,2
100507,66,True,UDP,353,False,2
100508,1680,True,HTTP,964,False,2
100509,3097,True,HTTP,20,True,2
100510,9222,True,HTTP,806,True,2
100511,7685,True,SSH,292,False,2
100512,605,False,UDP,379,False,2
100513,4445,True,TCP,733,True,2
100514,2360,True,SSH,848,False,2
100515,6961,True,HTTP,479,False,2
100516,2465,True,TCP,77,False,2
100517,6820,True,TCP,785,True,2
100518,5673,True,SSH,496,True,2
100519,6290,True,UDP,831,True,2
100520,6066,True,SSH,767,False,2
100521,7462,True,SSH,480,False,2
100522,1688,True,SSH,209,False,2
100523,4956,True,FTP,349,False,2
100524,9459,True,HTTP,353,False,2
100525,7859,True,TCP,374,True,2
100526,1198,True,UDP,981,False,2
100527,6011,True,UDP,445,True,2
100528,6236,True,FTP,186,False,2
100529,9633,True,TCP,980,False,2
100530,1019,True,TCP,116,True,2
100531,5661,True,UDP,601,True,2
100532,4339,True,TCP,607,True,2
100533,9166,True,HTTP,474,True,2
100534,8458,True,HTTP,506,True,2
100535,4112,True,FTP,392,False,2
100536,743,True,HTTP,675,False,2
100537,7516,True,SSH,555,True,2
100538,9663,True,HTTP,120,True,2
100539,2665,True,UDP,125,False,2
100540,6913,True,TCP,642,False,2
100541,5674,True,FTP,261,True,2
100542,2560,True,TCP,924,True,2
100543,2759,True,UDP,205,False,2
100544,8259,True,HTTP,613,False,2
100545,5654,True,HTTP,465,False,2
100546,6947,True,UDP,733,True,2
100547,6483,True,SSH,968,True,2
100548,3076,True,SSH,431,True,2
100549,1950,True,FTP,301,True,2
100550,5320,True,UDP,140,False,2
100551,1580,True,UDP,384,True,2
100552,2155,True,UDP,937,False,2
100553,7834,True,TCP,808,True,2
100554,4130,True,UDP,847,False,2
100555,895,True,FTP,590,True,2
100556,9180,True,SSH,625,True,2
100557,4746,True,FTP,812,False,2
100558,8765,True,SSH,776,True,2
100559,2307,True,UDP,481,True,2
100560,4985,True,SSH,755,False,2
100561,9862,True,HTTP,782,False,2
100562,9709,True,SSH,268,False,2
100563,5881,True,SSH,211,True,2
100564,8369,True,SSH,151,True,2
100565,4188,True,FTP,878,True,2
100566,2602,True,TCP,44,False,2
100567,7516,False,HTTP,515,False,2
100568,3207,True,FTP,449,False,2
100569,2809,True,SSH,212,False,2
100570,5597,True,SSH,15,True,2
100571,6670,True,HTTP,563,False,2
100572,8782,True,UDP,223,True,2
100573,4491,True,SSH,194,True,2
100574,2549,True,UDP,385,False,2
100575,7988,True,UDP,204,False,2
100576,9208,True,FTP,409,True,2
100577,9514,True,UDP,985,False,2
100578,2326,True,SSH,621,False,2
100579,1348,True,TCP,944,True,2
100580,3510,True,FTP,11,False,2
100581,2228,True,SSH,917,False,2
100582,1462,True,HTTP,754,False,2
100583,6257,True,SSH,243,False,2
100584,2554,True,HTTP,393,True,2
100585,213,True,SSH,705,True,2
100586,2670,True,TCP,999,False,2
100587,9814,False,UDP,988,True,2
100588,5170,True,TCP,600,True,2
100589,5342,True,SSH,836,True,2
100590,6475,True,HTTP,527,False,2
100591,8752,True,FTP,976,False,2
100592,4804,True,UDP,833,True,2
100593,7735,True,UDP,928,True,2
100594,4822,False,TCP,442,False,2
100595,566,True,FTP,456,False,2
100596,6768,True,HTTP,451,True,2
100597,3473,True,UDP,203,True,2
100598,283,True,FTP,729,False,2
100599,9284,True,HTTP,266,True,2
100600,17,True,HTTP,217,False,2
100601,5077,True,TCP,914,True,2
100602,7995,True,SSH,198,True,2
100603,7686,True,HTTP,161,False,2
100604,7960,True,HTTP,511,True,2
100605,5416,True,FTP,870,False,2
100606,8743,True,TCP,950,False,2
100607,2026,True,FTP,668,False,2
100608,670,True,SSH,23,False,2
100609,3400,True,SSH,42,True,2
100610,1567,True,SSH,440,True,2
100611,3987,True,HTTP,499,False,2
100612,3919,True,TCP,971,True,2
100613,9454,True,TCP,711,True,2
100614,6801,True,TCP,284,False,2
100615,9544,True,HTTP,788,True,2
100616,4807,True,UDP,256,False,2
100617,5123,True,FTP,374,False,2
100618,6375,True,SSH,516,True,2
100619,2003,True,SSH,115,False,2
100620,1254,False,SSH,452,False,2
100621,4804,False,HTTP,450,True,2
100622,3744,True,TCP,321,False,2
100623,1411,True,TCP,349,True,2
100624,7121,True,SSH,462,False,2
100625,7229,True,HTTP,195,False,2
100626,1611,True,HTTP,830,True,2
100627,6956,True,UDP,34,True,2
100628,4367,True,TCP,502,True,2
100629,8064,True,HTTP,86,False,2
100630,9638,True,HTTP,643,False,2
100631,9190,True,SSH,331,True,2
100632,4803,True,FTP,26,False,2
100633,3348,False,TCP,61,True,2
100634,4366,True,TCP,71,True,2
100635,8224,True,HTTP,456,False,2
100636,7419,True,UDP,516,True,2
100637,7633,True,TCP,209,False,2
100638,7476,True,SSH,833,False,2
100639,4839,True,SSH,571,True,2
100640,3887,True,FTP,68,False,2
100641,6637,True,SSH,441,False,2
100642,2076,True,HTTP,511,False,2
100643,6955,True,HTTP,742,True,2
100644,7597,True,UDP,6,False,2
100645,4577,True,FTP,550,True,2
100646,9922,True,FTP,497,False,2
100647,8616,True,TCP,932,True,2
100648,3010,True,HTTP,745,True,2
100649,9606,True,UDP,291,True,2
100650,5271,True,FTP,585,True,2
100651,2011,True,UDP,497,True,2
100652,6048,True,TCP,648,False,2
100653,2959,True,FTP,184,False,2
100654,2093,True,TCP,741,True,2
100655,9658,True,TCP,480,True,2
100656,8256,True,FTP,805,True,2
100657,7983,True,UDP,25,True,2
100658,9833,True,HTTP,681,False,2
100659,7178,True,SSH,342,False,2
100660,6988,True,HTTP,539,False,2
100661,5748,True,TCP,847,True,2
100662,336,True,SSH,758,True,2
100663,8782,False,TCP,501,True,2
100664,6510,True,HTTP,198,True,2
100665,1762,True,UDP,250,False,2
100666,4160,True,FTP,99,False,2
100667,1432,True,UDP,937,True,2
100668,277,True,SSH,739,False,2
100669,9325,True,SSH,841,False,2
100670,2134,True,FTP,189,False,2
100671,1726,True,HTTP,241,True,2
100672,7781,True,FTP,237,False,2
100673,1324,True,UDP,801,True,2
100674,8295,True,HTTP,569,True,2
100675,5210,True,HTTP,814,False,2
100676,6095,True,TCP,916,False,2
100677,6177,True,TCP,678,True,2
100678,9205,True,FTP,269,False,2
100679,1464,True,TCP,598,True,2
100680,3637,True,UDP,221,True,2
100681,9367,True,FTP,611,False,2
100682,3852,True,FTP,267,True,2
100683,1874,True,HTTP,898,True,2
100684,6019,True,TCP,565,True,2
100685,3679,True,HTTP,976,False,2
100686,8825,True,TCP,747,False,2
100687,7818,True,UDP,92,True,2
100688,2417,True,SSH,324,False,2
100689,5951,True,SSH,143,False,2
100690,4749,True,HTTP,844,True,2
100691,5693,True,FTP,34,True,2
100692,608,True,HTTP,256,False,2
100693,6704,True,HTTP,894,True,2
100694,7207,True,FTP,158,True,2
100695,1159,True,FTP,709,True,2
100696,3309,True,UDP,764,False,2
100697,3030,True,SSH,555,True,2
100698,2024,True,HTTP,388,True,2
100699,1056,True,HTTP,178,False,2
100700,4519,True,HTTP,801,True,2
100701,1529,True,UDP,84,False,2
100702,4854,True,TCP,748,True,2
100703,5801,True,TCP,773,False,2
100704,6350,True,UDP,854,True,2
100705,4428,True,UDP,203,True,2
100706,9689,False,HTTP,605,False,2
100707,9094,True,HTTP,240,True,2
100708,3263,True,SSH,162,True,2
100709,4976,True,HTTP,839,True,2
100710,2574,True,TCP,418,False,2
100711,8592,True,UDP,37,False,2
100712,4782,True,HTTP,815,False,2
100713,4408,True,TCP,361,False,2
100714,9457,True,UDP,919,False,2
100715,5558,True,SSH,875,True,2
100716,3052,True,HTTP,129,True,2
100717,5193,True,FTP,117,False,2
100718,2380,True,HTTP,599,False,2
100719,7128,True,SSH,880,True,2
100720,9045,False,SSH,196,True,2
100721,8301,True,SSH,173,True,2
100722,1808,True,FTP,397,True,2
100723,4278,True,SSH,622,False,2
100724,2179,True,HTTP,274,False,2
100725,4566,True,SSH,262,False,2
100726,8662,True,SSH,434,False,2
100727,3317,True,HTTP,969,True,2
100728,693,True,TCP,449,False,2
100729,7221,True,TCP,991,False,2
100730,6819,True,SSH,43,False,2
100731,1984,False,FTP,442,True,2
100732,7333,True,SSH,4,False,2
100733,4295,True,SSH,171,True,2
100734,6622,True,TCP,85,False,2
100735,5718,True,HTTP,692,True,2
100736,9020,True,HTTP,649,True,2
100737,280,True,UDP,301,True,2
100738,9206,True,UDP,634,True,2
100739,295,True,SSH,698,True,2
100740,7633,False,UDP,171,True,2
100741,3879,True,TCP,990,True,2
100742,7404,True,SSH,946,False,2
100743,3472,True,UDP,840,True,2
100744,33,True,TCP,795,False,2
100745,6684,True,TCP,339,True,2
100746,8184,True,FTP,144,False,2
100747,8047,True,HTTP,932,True,2
100748,6830,True,FTP,431,True,2
100749,3013,True,HTTP,121,False,2
100750,4073,True,HTTP,501,True,2
100751,9089,True,UDP,759,False,2
100752,5297,True,SSH,278,True,2
100753,2942,True,FTP,738,False,2
100754,4463,True,FTP,192,False,2
100755,5036,True,SSH,178,True,2
100756,5981,True,TCP,503,False,2
100757,1776,True,UDP,863,False,2
100758,2882,True,FTP,286,False,2
100759,9622,True,HTTP,292,False,2
100760,5301,True,HTTP,547,True,2
100761,3973,True,HTTP,375,False,2
100762,2992,True,UDP,821,True,2
100763,1705,True,HTTP,904,True,2
100764,6829,True,HTTP,783,True,2
100765,1732,True,FTP,415,False,2
100766,6642,True,SSH,618,False,2
100767,465,True,UDP,887,True,2
100768,4396,True,HTTP,355,False,2
100769,95,True,HTTP,1000,True,2
100770,9472,True,SSH,219,False,2
100771,8474,True,TCP,442,False,2
